2/27/20 21:45,146.378
2/27/20 21:30,148.398
2/27/20 21:15,149.46
2/27/20 21:00,148.726
2/27/20 20:45,152.582
2/27/20 20:30,155.547
2/27/20 20:15,160.996
2/27/20 20:00,161.565
2/27/20 19:45,163.613
2/27/20 19:30,164.781
2/27/20 19:15,163.337
2/27/20 19:00,166.399
2/27/20 18:45,155.05
2/27/20 18:30,152.524
2/27/20 18:15,158.737
2/27/20 18:00,170.639
2/27/20 17:45,160.378
2/27/20 17:30,156.878
2/27/20 17:15,159.309
2/27/20 17:00,158.716
2/27/20 16:45,160.176
2/27/20 16:30,171.057
2/27/20 16:15,174.533
2/27/20 16:00,178.478
2/27/20 15:45,174.893
2/27/20 15:30,173.084
2/27/20 15:15,165.379
2/27/20 15:00,171.57
2/27/20 14:45,169.44
2/27/20 14:30,171.356
2/27/20 14:15,178.393
2/27/20 14:00,186.166
2/27/20 13:45,180.806
2/27/20 13:30,175.46
2/27/20 13:15,172.85
2/27/20 13:00,177.525
2/27/20 12:45,164.921
2/27/20 12:30,173.014
2/27/20 12:15,172.244
2/27/20 12:00,177.124
2/27/20 11:45,157.343
2/27/20 11:30,162.285
2/27/20 11:15,171.514
2/27/20 11:00,160.045
2/27/20 10:45,155.514
2/27/20 10:30,148.766
2/27/20 10:15,158.744
2/27/20 10:00,161.762
2/27/20 9:45,149.427
2/27/20 9:30,157.107
2/27/20 9:15,154.435
2/27/20 9:00,162.352
2/27/20 8:45,149.985
2/27/20 8:30,150.341
2/27/20 8:15,151.232
2/27/20 8:00,145.546
2/27/20 7:45,128.858
2/27/20 7:30,120.585
2/27/20 7:15,119.448
2/27/20 7:00,109.547
2/27/20 6:45,111.756
2/27/20 6:30,127.845
2/27/20 6:15,131.892
2/27/20 6:00,110.803
2/27/20 5:45,111.662
2/27/20 5:30,94.167
2/27/20 5:15,92.321
2/27/20 5:00,82.962
2/27/20 4:45,78.312
2/27/20 4:30,73.642
2/27/20 4:15,74.309
2/27/20 4:00,70.027
2/27/20 3:45,70.242
2/27/20 3:30,70.097
2/27/20 3:15,70.861
2/27/20 3:00,65.531
2/27/20 2:45,63.988
2/27/20 2:30,64.101
2/27/20 2:15,63.416
2/27/20 2:00,63.451
